location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#date+start,#date+end
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,247.5,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,33.85,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2057.5,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,980,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1163,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1150,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1929,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,821.5,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,pulses and nuts,Beans,KG,actual,Retail,LKR,558,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,727,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,770,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,pulses and nuts,Lentils,KG,actual,Retail,LKR,306.4,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,vegetables and fruits,Bananas,KG,actual,Retail,LKR,208,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,229,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,vegetables and fruits,Carrots,KG,actual,Retail,LKR,412,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,277,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,vegetables and fruits,Papaya,KG,actual,Retail,LKR,185.5,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,176,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,218,2025-01-15,2025-02-14
LKA,False,False,Central,Kandy,LK2,Central,LK21,Kandy,2,Kandy,7.29,80.59,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,369,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,207.5,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,457.5,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,32.94,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2250,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1106.25,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,816.25,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2275,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1250,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1137.5,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,816.88,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,pulses and nuts,Beans,KG,actual,Retail,LKR,512,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,733.12,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Bananas,KG,actual,Retail,LKR,191,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,222,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Carrots,KG,actual,Retail,LKR,370,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,364.67,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,238.75,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,570,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Papaya,KG,actual,Retail,LKR,198.75,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,351.88,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,208,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,252,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,354,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,207.83,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,230,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,cereals and tubers,Rice (white),KG,actual,Retail,LKR,260,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2072.92,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1037.5,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,803.12,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1600,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2200,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,955.56,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,806.5,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,pulses and nuts,Beans,KG,actual,Retail,LKR,380.62,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,661.5,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,pulses and nuts,Lentils,KG,actual,Retail,LKR,287.8,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,146.42,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Carrots,KG,actual,Retail,LKR,275.38,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,152.08,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,322.17,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,244.9,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,280,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,571.58,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Papaya,KG,actual,Retail,LKR,213,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,171,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,276,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,277.83,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,437.5,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,263.61,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2363.33,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1258.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1816.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1583.33,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,pulses and nuts,Beans,KG,actual,Retail,LKR,537.33,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,716.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,pulses and nuts,Lentils,KG,actual,Retail,LKR,288.47,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Bananas,KG,actual,Retail,LKR,184.17,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,236.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Carrots,KG,actual,Retail,LKR,344,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,160.83,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,365,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,356.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,523.33,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,361.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,221.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,342,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,200,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,240,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,cereals and tubers,Rice (white),KG,actual,Retail,LKR,240,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,32.25,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1716.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1049.17,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,781.25,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,pulses and nuts,Beans,KG,actual,Retail,LKR,493.75,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,723.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Bananas,KG,actual,Retail,LKR,168.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,281.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Carrots,KG,actual,Retail,LKR,366.88,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,116.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,426.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,240.94,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Papaya,KG,actual,Retail,LKR,188.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,274.58,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,410.83,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,207.08,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,230,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,cereals and tubers,Rice (white),KG,actual,Retail,LKR,240,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1688.89,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,975,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2100,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1125,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2216.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1150.83,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,775,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,600.42,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,pulses and nuts,Lentils,KG,actual,Retail,LKR,300,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Bananas,KG,actual,Retail,LKR,203.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,328.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Carrots,KG,actual,Retail,LKR,406.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,250,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,501.25,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Papaya,KG,actual,Retail,LKR,214.17,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,235,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,356.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,478.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,218.12,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,497.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,36.92,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1908.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1141.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,920.83,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2129.17,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2425,2025-01-15,2025-02-14
